dataset,split_type,split_num,model,SP,metric
delaney,spectra_tanimoto,0.90_1_ensemble5,chemprop,0.90,NA
delaney,spectra_tanimoto,0.90_2_ensemble5,chemprop,0.90,NA
delaney,spectra_tanimoto,0.95_0_ensemble5,chemprop,0.95,NA
delaney,spectra_tanimoto,0.95_1_ensemble5,chemprop,0.95,NA
delaney,spectra_tanimoto,0.95_2_ensemble5,chemprop,0.95,NA
delaney,spectra_tanimoto,1.00_0_ensemble5,chemprop,1.00,NA
delaney,spectra_tanimoto,1.00_1_ensemble5,chemprop,1.00,NA
delaney,spectra_tanimoto,1.00_2_ensemble5,chemprop,1.00,NA
freesolv,random,1_ensemble1,chemprop,NA,1.11444342136383
freesolv,random,2_ensemble1,chemprop,NA,1.30044841766357
freesolv,random,3_ensemble1,chemprop,NA,0.803530633449554
freesolv,random,4_ensemble1,chemprop,NA,1.02511143684387
freesolv,random,5_ensemble1,chemprop,NA,1.23401153087615
freesolv,random,1_ensemble2,chemprop,NA,1.33200764656066
freesolv,random,2_ensemble2,chemprop,NA,1.19498634338378
freesolv,random,3_ensemble2,chemprop,NA,1.0847064256668
freesolv,random,4_ensemble2,chemprop,NA,1.50235724449157
freesolv,random,5_ensemble2,chemprop,NA,1.39805972576141
freesolv,random,1_ensemble3,chemprop,NA,1.30705165863037
freesolv,random,2_ensemble3,chemprop,NA,1.18408834934234
freesolv,random,3_ensemble3,chemprop,NA,1.32169950008392
freesolv,random,4_ensemble3,chemprop,NA,0.974050760269165
freesolv,random,5_ensemble3,chemprop,NA,1.57252597808837
freesolv,random,1_ensemble4,chemprop,NA,1.37657713890075
freesolv,random,2_ensemble4,chemprop,NA,1.31014943122863
freesolv,random,3_ensemble4,chemprop,NA,1.07911014556884
freesolv,random,4_ensemble4,chemprop,NA,0.995448410511016
freesolv,random,5_ensemble4,chemprop,NA,1.34412324428558
freesolv,random,1_ensemble5,chemprop,NA,1.31005823612213
freesolv,random,2_ensemble5,chemprop,NA,1.22846865653991
freesolv,random,3_ensemble5,chemprop,NA,1.29569673538208
freesolv,random,4_ensemble5,chemprop,NA,0.975679218769073
freesolv,random,5_ensemble5,chemprop,NA,1.08854341506958
freesolv,scaffold,1_ensemble1,chemprop,NA,1.69932591915131
freesolv,scaffold,2_ensemble1,chemprop,NA,2.09690809249878
freesolv,scaffold,3_ensemble1,chemprop,NA,1.74244546890259
freesolv,scaffold,4_ensemble1,chemprop,NA,1.82700896263123
freesolv,scaffold,5_ensemble1,chemprop,NA,2.10041069984436
freesolv,scaffold,1_ensemble2,chemprop,NA,1.75926983356476
freesolv,scaffold,2_ensemble2,chemprop,NA,2.03772354125977
freesolv,scaffold,3_ensemble2,chemprop,NA,1.50441491603851
freesolv,scaffold,4_ensemble2,chemprop,NA,1.79470527172089
freesolv,scaffold,5_ensemble2,chemprop,NA,2.0432984828949
freesolv,scaffold,1_ensemble3,chemprop,NA,1.74606442451477
freesolv,scaffold,2_ensemble3,chemprop,NA,2.14177942276001
freesolv,scaffold,3_ensemble3,chemprop,NA,1.64836096763611
freesolv,scaffold,4_ensemble3,chemprop,NA,1.70161938667297
freesolv,scaffold,5_ensemble3,chemprop,NA,2.11010766029358
freesolv,scaffold,1_ensemble4,chemprop,NA,1.82633686065674
freesolv,scaffold,2_ensemble4,chemprop,NA,2.07951068878174
freesolv,scaffold,3_ensemble4,chemprop,NA,1.59942877292633
freesolv,scaffold,4_ensemble4,chemprop,NA,1.63806068897247
freesolv,scaffold,5_ensemble4,chemprop,NA,2.14289665222168
freesolv,scaffold,1_ensemble5,chemprop,NA,1.84342575073242
freesolv,scaffold,2_ensemble5,chemprop,NA,2.11644458770752
freesolv,scaffold,3_ensemble5,chemprop,NA,1.43054020404816
freesolv,scaffold,4_ensemble5,chemprop,NA,1.8629891872406
freesolv,scaffold,5_ensemble5,chemprop,NA,2.11411690711975
freesolv,umap,1_ensemble1,chemprop,NA,1.10878193378448
freesolv,umap,2_ensemble1,chemprop,NA,0.893138706684112
freesolv,umap,3_ensemble1,chemprop,NA,0.885214149951934
freesolv,umap,4_ensemble1,chemprop,NA,1.25127160549163
freesolv,umap,5_ensemble1,chemprop,NA,1.3007481098175
freesolv,umap,1_ensemble2,chemprop,NA,1.66564261913299
freesolv,umap,2_ensemble2,chemprop,NA,1.35807394981384
freesolv,umap,3_ensemble2,chemprop,NA,1.12259066104888
freesolv,umap,4_ensemble2,chemprop,NA,0.963797807693481
freesolv,umap,5_ensemble2,chemprop,NA,1.56475579738616
freesolv,umap,1_ensemble3,chemprop,NA,1.04502260684967
freesolv,umap,2_ensemble3,chemprop,NA,0.962300300598144
freesolv,umap,3_ensemble3,chemprop,NA,0.928275883197784
freesolv,umap,4_ensemble3,chemprop,NA,1.2498869895935
freesolv,umap,5_ensemble3,chemprop,NA,1.35585987567901
freesolv,umap,1_ensemble4,chemprop,NA,1.00724852085113
freesolv,umap,2_ensemble4,chemprop,NA,1.19533693790435
freesolv,umap,3_ensemble4,chemprop,NA,1.05599474906921
freesolv,umap,4_ensemble4,chemprop,NA,1.17110455036163
freesolv,umap,5_ensemble4,chemprop,NA,1.37062084674835
freesolv,umap,1_ensemble5,chemprop,NA,1.08671617507934
freesolv,umap,2_ensemble5,chemprop,NA,1.19776117801666
freesolv,umap,3_ensemble5,chemprop,NA,0.973530292510986
freesolv,umap,4_ensemble5,chemprop,NA,1.04020738601684
freesolv,umap,5_ensemble5,chemprop,NA,1.29062414169311
freesolv,spectra_tanimoto,0.00_0_ensemble1,chemprop,0.00,1.049800157547
freesolv,spectra_tanimoto,0.00_1_ensemble1,chemprop,0.00,1.1830061674118
freesolv,spectra_tanimoto,0.00_2_ensemble1,chemprop,0.00,0.988481104373932
freesolv,spectra_tanimoto,0.05_0_ensemble1,chemprop,0.05,1.07136225700378
freesolv,spectra_tanimoto,0.05_1_ensemble1,chemprop,0.05,1.29342222213745
freesolv,spectra_tanimoto,0.05_2_ensemble1,chemprop,0.05,1.34765887260437
freesolv,spectra_tanimoto,0.10_0_ensemble1,chemprop,0.10,1.88717329502106
freesolv,spectra_tanimoto,0.10_1_ensemble1,chemprop,0.10,1.735191822052
freesolv,spectra_tanimoto,0.10_2_ensemble1,chemprop,0.10,1.70732891559601
freesolv,spectra_tanimoto,0.15_0_ensemble1,chemprop,0.15,2.18602204322815
freesolv,spectra_tanimoto,0.15_1_ensemble1,chemprop,0.15,NA
freesolv,spectra_tanimoto,0.15_2_ensemble1,chemprop,0.15,NA
freesolv,spectra_tanimoto,0.20_0_ensemble1,chemprop,0.20,4.5776538848877
freesolv,spectra_tanimoto,0.20_1_ensemble1,chemprop,0.20,3.07000088691711
freesolv,spectra_tanimoto,0.20_2_ensemble1,chemprop,0.20,2.78627562522888
freesolv,spectra_tanimoto,0.25_0_ensemble1,chemprop,0.25,2.93301963806152
freesolv,spectra_tanimoto,0.25_1_ensemble1,chemprop,0.25,5.52388954162598
freesolv,spectra_tanimoto,0.25_2_ensemble1,chemprop,0.25,3.60540533065796
freesolv,spectra_tanimoto,0.30_0_ensemble1,chemprop,0.30,2.70525598526001
freesolv,spectra_tanimoto,0.30_1_ensemble1,chemprop,0.30,5.8652868270874
freesolv,spectra_tanimoto,0.30_2_ensemble1,chemprop,0.30,3.85544466972351
freesolv,spectra_tanimoto,0.35_0_ensemble1,chemprop,0.35,4.15911293029785
freesolv,spectra_tanimoto,0.35_1_ensemble1,chemprop,0.35,3.10385274887085
freesolv,spectra_tanimoto,0.35_2_ensemble1,chemprop,0.35,6.36367130279541
freesolv,spectra_tanimoto,0.40_0_ensemble1,chemprop,0.40,4.5306978225708
freesolv,spectra_tanimoto,0.40_1_ensemble1,chemprop,0.40,3.10759902000427
freesolv,spectra_tanimoto,0.40_2_ensemble1,chemprop,0.40,3.21536898612976
freesolv,spectra_tanimoto,0.45_0_ensemble1,chemprop,0.45,4.4842357635498
freesolv,spectra_tanimoto,0.45_1_ensemble1,chemprop,0.45,3.65125966072083
freesolv,spectra_tanimoto,0.45_2_ensemble1,chemprop,0.45,16.3684139251709
freesolv,spectra_tanimoto,0.50_0_ensemble1,chemprop,0.50,4.09654808044434
freesolv,spectra_tanimoto,0.50_1_ensemble1,chemprop,0.50,4.2340407371521
freesolv,spectra_tanimoto,0.50_2_ensemble1,chemprop,0.50,3.05296421051025
freesolv,spectra_tanimoto,0.55_0_ensemble1,chemprop,0.55,NA
freesolv,spectra_tanimoto,0.55_1_ensemble1,chemprop,0.55,4.95801544189453
freesolv,spectra_tanimoto,0.55_2_ensemble1,chemprop,0.55,4.06609869003296
freesolv,spectra_tanimoto,0.60_0_ensemble1,chemprop,0.60,4.08284997940063
freesolv,spectra_tanimoto,0.60_1_ensemble1,chemprop,0.60,NA
freesolv,spectra_tanimoto,0.60_2_ensemble1,chemprop,0.60,3.38714075088501
freesolv,spectra_tanimoto,0.65_0_ensemble1,chemprop,0.65,NA
freesolv,spectra_tanimoto,0.65_2_ensemble1,chemprop,0.65,NA
freesolv,spectra_tanimoto,0.70_0_ensemble1,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.70_1_ensemble1,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.70_2_ensemble1,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.75_0_ensemble1,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.75_1_ensemble1,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.75_2_ensemble1,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.80_0_ensemble1,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.80_1_ensemble1,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.80_2_ensemble1,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.85_0_ensemble1,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.85_1_ensemble1,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.85_2_ensemble1,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.90_0_ensemble1,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.90_1_ensemble1,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.90_2_ensemble1,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.95_0_ensemble1,chemprop,0.95,NA
freesolv,spectra_tanimoto,0.95_1_ensemble1,chemprop,0.95,NA
freesolv,spectra_tanimoto,0.95_2_ensemble1,chemprop,0.95,NA
freesolv,spectra_tanimoto,1.00_0_ensemble1,chemprop,1.00,NA
freesolv,spectra_tanimoto,1.00_1_ensemble1,chemprop,1.00,NA
freesolv,spectra_tanimoto,1.00_2_ensemble1,chemprop,1.00,NA
freesolv,spectra_tanimoto,0.00_0_ensemble2,chemprop,0.00,1.1777731180191
freesolv,spectra_tanimoto,0.00_1_ensemble2,chemprop,0.00,1.27557194232941
freesolv,spectra_tanimoto,0.00_2_ensemble2,chemprop,0.00,1.08318734169006
freesolv,spectra_tanimoto,0.05_0_ensemble2,chemprop,0.05,1.25471603870392
freesolv,spectra_tanimoto,0.05_1_ensemble2,chemprop,0.05,1.54260861873627
freesolv,spectra_tanimoto,0.05_2_ensemble2,chemprop,0.05,1.33987736701965
freesolv,spectra_tanimoto,0.10_0_ensemble2,chemprop,0.10,1.91065216064453
freesolv,spectra_tanimoto,0.10_1_ensemble2,chemprop,0.10,1.92099678516388
freesolv,spectra_tanimoto,0.10_2_ensemble2,chemprop,0.10,1.80998992919922
freesolv,spectra_tanimoto,0.15_0_ensemble2,chemprop,0.15,1.63420057296753
freesolv,spectra_tanimoto,0.15_1_ensemble2,chemprop,0.15,NA
freesolv,spectra_tanimoto,0.15_2_ensemble2,chemprop,0.15,NA
freesolv,spectra_tanimoto,0.20_0_ensemble2,chemprop,0.20,4.37313604354858
freesolv,spectra_tanimoto,0.20_1_ensemble2,chemprop,0.20,2.14642834663391
freesolv,spectra_tanimoto,0.20_2_ensemble2,chemprop,0.20,2.92150068283081
freesolv,spectra_tanimoto,0.25_0_ensemble2,chemprop,0.25,4.0743727684021
freesolv,spectra_tanimoto,0.25_1_ensemble2,chemprop,0.25,5.0271430015564
freesolv,spectra_tanimoto,0.25_2_ensemble2,chemprop,0.25,2.77091217041016
freesolv,spectra_tanimoto,0.30_0_ensemble2,chemprop,0.30,2.40455603599548
freesolv,spectra_tanimoto,0.30_1_ensemble2,chemprop,0.30,5.58623743057251
freesolv,spectra_tanimoto,0.30_2_ensemble2,chemprop,0.30,3.92715334892273
freesolv,spectra_tanimoto,0.35_0_ensemble2,chemprop,0.35,4.74404239654541
freesolv,spectra_tanimoto,0.35_1_ensemble2,chemprop,0.35,3.08860158920288
freesolv,spectra_tanimoto,0.35_2_ensemble2,chemprop,0.35,5.78279972076416
freesolv,spectra_tanimoto,0.40_0_ensemble2,chemprop,0.40,9.70879459381104
freesolv,spectra_tanimoto,0.40_1_ensemble2,chemprop,0.40,2.8707902431488
freesolv,spectra_tanimoto,0.40_2_ensemble2,chemprop,0.40,3.23416543006897
freesolv,spectra_tanimoto,0.45_0_ensemble2,chemprop,0.45,2.22295713424683
freesolv,spectra_tanimoto,0.45_1_ensemble2,chemprop,0.45,3.9986047744751
freesolv,spectra_tanimoto,0.45_2_ensemble2,chemprop,0.45,4.98987579345703
freesolv,spectra_tanimoto,0.50_0_ensemble2,chemprop,0.50,4.12410593032837
freesolv,spectra_tanimoto,0.50_1_ensemble2,chemprop,0.50,4.40931367874146
freesolv,spectra_tanimoto,0.50_2_ensemble2,chemprop,0.50,1.92234539985657
freesolv,spectra_tanimoto,0.55_0_ensemble2,chemprop,0.55,NA
freesolv,spectra_tanimoto,0.55_1_ensemble2,chemprop,0.55,4.78269958496094
freesolv,spectra_tanimoto,0.55_2_ensemble2,chemprop,0.55,4.12024068832397
freesolv,spectra_tanimoto,0.60_0_ensemble2,chemprop,0.60,4.13955736160278
freesolv,spectra_tanimoto,0.60_1_ensemble2,chemprop,0.60,NA
freesolv,spectra_tanimoto,0.60_2_ensemble2,chemprop,0.60,3.42557978630066
freesolv,spectra_tanimoto,0.65_0_ensemble2,chemprop,0.65,NA
freesolv,spectra_tanimoto,0.65_2_ensemble2,chemprop,0.65,NA
freesolv,spectra_tanimoto,0.70_0_ensemble2,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.70_1_ensemble2,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.70_2_ensemble2,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.75_0_ensemble2,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.75_1_ensemble2,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.75_2_ensemble2,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.80_0_ensemble2,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.80_1_ensemble2,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.80_2_ensemble2,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.85_0_ensemble2,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.85_1_ensemble2,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.85_2_ensemble2,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.90_0_ensemble2,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.90_1_ensemble2,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.90_2_ensemble2,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.95_0_ensemble2,chemprop,0.95,NA
freesolv,spectra_tanimoto,0.95_1_ensemble2,chemprop,0.95,NA
freesolv,spectra_tanimoto,0.95_2_ensemble2,chemprop,0.95,NA
freesolv,spectra_tanimoto,1.00_0_ensemble2,chemprop,1.00,NA
freesolv,spectra_tanimoto,1.00_1_ensemble2,chemprop,1.00,NA
freesolv,spectra_tanimoto,1.00_2_ensemble2,chemprop,1.00,NA
freesolv,spectra_tanimoto,0.00_0_ensemble3,chemprop,0.00,1.05369579792023
freesolv,spectra_tanimoto,0.00_1_ensemble3,chemprop,0.00,1.17841935157776
freesolv,spectra_tanimoto,0.00_2_ensemble3,chemprop,0.00,1.17065799236298
freesolv,spectra_tanimoto,0.05_0_ensemble3,chemprop,0.05,1.05026376247406
freesolv,spectra_tanimoto,0.05_1_ensemble3,chemprop,0.05,2.43627285957336
freesolv,spectra_tanimoto,0.05_2_ensemble3,chemprop,0.05,2.14909768104553
freesolv,spectra_tanimoto,0.10_0_ensemble3,chemprop,0.10,1.96233296394348
freesolv,spectra_tanimoto,0.10_1_ensemble3,chemprop,0.10,1.53613173961639
freesolv,spectra_tanimoto,0.10_2_ensemble3,chemprop,0.10,1.47654139995575
freesolv,spectra_tanimoto,0.15_0_ensemble3,chemprop,0.15,3.02066230773926
freesolv,spectra_tanimoto,0.15_1_ensemble3,chemprop,0.15,NA
freesolv,spectra_tanimoto,0.15_2_ensemble3,chemprop,0.15,NA
freesolv,spectra_tanimoto,0.20_0_ensemble3,chemprop,0.20,4.23610258102417
freesolv,spectra_tanimoto,0.20_1_ensemble3,chemprop,0.20,1.15641438961029
freesolv,spectra_tanimoto,0.20_2_ensemble3,chemprop,0.20,4.16722106933594
freesolv,spectra_tanimoto,0.25_0_ensemble3,chemprop,0.25,2.06008505821228
freesolv,spectra_tanimoto,0.25_1_ensemble3,chemprop,0.25,4.75355195999146
freesolv,spectra_tanimoto,0.25_2_ensemble3,chemprop,0.25,2.56968784332275
freesolv,spectra_tanimoto,0.30_0_ensemble3,chemprop,0.30,2.52999424934387
freesolv,spectra_tanimoto,0.30_1_ensemble3,chemprop,0.30,6.10837984085083
freesolv,spectra_tanimoto,0.30_2_ensemble3,chemprop,0.30,1.61503839492798
freesolv,spectra_tanimoto,0.35_0_ensemble3,chemprop,0.35,4.23843765258789
freesolv,spectra_tanimoto,0.35_1_ensemble3,chemprop,0.35,2.76783394813538
freesolv,spectra_tanimoto,0.35_2_ensemble3,chemprop,0.35,5.30782890319824
freesolv,spectra_tanimoto,0.40_0_ensemble3,chemprop,0.40,4.17111587524414
freesolv,spectra_tanimoto,0.40_1_ensemble3,chemprop,0.40,2.59158372879028
freesolv,spectra_tanimoto,0.40_2_ensemble3,chemprop,0.40,4.06378698348999
freesolv,spectra_tanimoto,0.45_0_ensemble3,chemprop,0.45,3.96069693565369
freesolv,spectra_tanimoto,0.45_1_ensemble3,chemprop,0.45,4.71952772140503
freesolv,spectra_tanimoto,0.45_2_ensemble3,chemprop,0.45,4.61105537414551
freesolv,spectra_tanimoto,0.50_0_ensemble3,chemprop,0.50,4.13079595565796
freesolv,spectra_tanimoto,0.50_1_ensemble3,chemprop,0.50,3.77565884590149
freesolv,spectra_tanimoto,0.50_2_ensemble3,chemprop,0.50,3.85798120498657
freesolv,spectra_tanimoto,0.55_0_ensemble3,chemprop,0.55,NA
freesolv,spectra_tanimoto,0.55_1_ensemble3,chemprop,0.55,4.83660125732422
freesolv,spectra_tanimoto,0.55_2_ensemble3,chemprop,0.55,4.2629075050354
freesolv,spectra_tanimoto,0.60_0_ensemble3,chemprop,0.60,4.56890821456909
freesolv,spectra_tanimoto,0.60_1_ensemble3,chemprop,0.60,NA
freesolv,spectra_tanimoto,0.60_2_ensemble3,chemprop,0.60,3.15389370918274
freesolv,spectra_tanimoto,0.65_0_ensemble3,chemprop,0.65,NA
freesolv,spectra_tanimoto,0.65_2_ensemble3,chemprop,0.65,NA
freesolv,spectra_tanimoto,0.70_0_ensemble3,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.70_1_ensemble3,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.70_2_ensemble3,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.75_0_ensemble3,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.75_1_ensemble3,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.75_2_ensemble3,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.80_0_ensemble3,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.80_1_ensemble3,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.80_2_ensemble3,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.85_0_ensemble3,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.85_1_ensemble3,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.85_2_ensemble3,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.90_0_ensemble3,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.90_1_ensemble3,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.90_2_ensemble3,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.95_0_ensemble3,chemprop,0.95,NA
freesolv,spectra_tanimoto,0.95_1_ensemble3,chemprop,0.95,NA
freesolv,spectra_tanimoto,0.95_2_ensemble3,chemprop,0.95,NA
freesolv,spectra_tanimoto,1.00_0_ensemble3,chemprop,1.00,NA
freesolv,spectra_tanimoto,1.00_1_ensemble3,chemprop,1.00,NA
freesolv,spectra_tanimoto,1.00_2_ensemble3,chemprop,1.00,NA
freesolv,spectra_tanimoto,0.00_0_ensemble4,chemprop,0.00,1.17136859893799
freesolv,spectra_tanimoto,0.00_1_ensemble4,chemprop,0.00,1.06015825271606
freesolv,spectra_tanimoto,0.00_2_ensemble4,chemprop,0.00,1.00798773765564
freesolv,spectra_tanimoto,0.05_0_ensemble4,chemprop,0.05,0.972273290157318
freesolv,spectra_tanimoto,0.05_1_ensemble4,chemprop,0.05,1.3446831703186
freesolv,spectra_tanimoto,0.05_2_ensemble4,chemprop,0.05,1.36762344837189
freesolv,spectra_tanimoto,0.10_0_ensemble4,chemprop,0.10,2.01452684402466
freesolv,spectra_tanimoto,0.10_1_ensemble4,chemprop,0.10,1.3950754404068
freesolv,spectra_tanimoto,0.10_2_ensemble4,chemprop,0.10,1.66733849048615
freesolv,spectra_tanimoto,0.15_0_ensemble4,chemprop,0.15,1.87566137313843
freesolv,spectra_tanimoto,0.15_1_ensemble4,chemprop,0.15,NA
freesolv,spectra_tanimoto,0.15_2_ensemble4,chemprop,0.15,NA
freesolv,spectra_tanimoto,0.20_0_ensemble4,chemprop,0.20,2.51491379737854
freesolv,spectra_tanimoto,0.20_1_ensemble4,chemprop,0.20,2.97210097312927
freesolv,spectra_tanimoto,0.20_2_ensemble4,chemprop,0.20,2.25414299964905
freesolv,spectra_tanimoto,0.25_0_ensemble4,chemprop,0.25,3.14181685447693
freesolv,spectra_tanimoto,0.25_1_ensemble4,chemprop,0.25,3.67160606384277
freesolv,spectra_tanimoto,0.25_2_ensemble4,chemprop,0.25,3.20660901069641
freesolv,spectra_tanimoto,0.30_0_ensemble4,chemprop,0.30,2.89897656440735
freesolv,spectra_tanimoto,0.30_1_ensemble4,chemprop,0.30,6.0492205619812
freesolv,spectra_tanimoto,0.30_2_ensemble4,chemprop,0.30,7.11979484558105
freesolv,spectra_tanimoto,0.35_0_ensemble4,chemprop,0.35,2.63663601875305
freesolv,spectra_tanimoto,0.35_1_ensemble4,chemprop,0.35,3.14982914924622
freesolv,spectra_tanimoto,0.35_2_ensemble4,chemprop,0.35,6.22877645492554
freesolv,spectra_tanimoto,0.40_0_ensemble4,chemprop,0.40,3.55030345916748
freesolv,spectra_tanimoto,0.40_1_ensemble4,chemprop,0.40,1.63329386711121
freesolv,spectra_tanimoto,0.40_2_ensemble4,chemprop,0.40,3.52590203285217
freesolv,spectra_tanimoto,0.45_0_ensemble4,chemprop,0.45,3.05179977416992
freesolv,spectra_tanimoto,0.45_1_ensemble4,chemprop,0.45,4.06246089935303
freesolv,spectra_tanimoto,0.45_2_ensemble4,chemprop,0.45,4.58482503890991
freesolv,spectra_tanimoto,0.50_0_ensemble4,chemprop,0.50,4.07661247253418
freesolv,spectra_tanimoto,0.50_1_ensemble4,chemprop,0.50,4.82844543457031
freesolv,spectra_tanimoto,0.50_2_ensemble4,chemprop,0.50,4.30392980575562
freesolv,spectra_tanimoto,0.55_0_ensemble4,chemprop,0.55,NA
freesolv,spectra_tanimoto,0.55_1_ensemble4,chemprop,0.55,4.11910343170166
freesolv,spectra_tanimoto,0.55_2_ensemble4,chemprop,0.55,4.2283878326416
freesolv,spectra_tanimoto,0.60_0_ensemble4,chemprop,0.60,4.06684684753418
freesolv,spectra_tanimoto,0.60_1_ensemble4,chemprop,0.60,NA
freesolv,spectra_tanimoto,0.60_2_ensemble4,chemprop,0.60,3.4607195854187
freesolv,spectra_tanimoto,0.65_0_ensemble4,chemprop,0.65,NA
freesolv,spectra_tanimoto,0.65_2_ensemble4,chemprop,0.65,NA
freesolv,spectra_tanimoto,0.70_0_ensemble4,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.70_1_ensemble4,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.70_2_ensemble4,chemprop,0.70,NA
freesolv,spectra_tanimoto,0.75_0_ensemble4,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.75_1_ensemble4,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.75_2_ensemble4,chemprop,0.75,NA
freesolv,spectra_tanimoto,0.80_0_ensemble4,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.80_1_ensemble4,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.80_2_ensemble4,chemprop,0.80,NA
freesolv,spectra_tanimoto,0.85_0_ensemble4,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.85_1_ensemble4,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.85_2_ensemble4,chemprop,0.85,NA
freesolv,spectra_tanimoto,0.90_0_ensemble4,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.90_1_ensemble4,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.90_2_ensemble4,chemprop,0.90,NA
freesolv,spectra_tanimoto,0.95_0_ensemble4,chemprop,0.95,NA
freesolv,spectra_tanimoto,0.95_1_ensemble4,chemprop,0.95,NA
freesolv,spectra_tanimoto,0.95_2_ensemble4,chemprop,0.95,NA
freesolv,spectra_tanimoto,1.00_0_ensemble4,chemprop,1.00,NA
freesolv,spectra_tanimoto,1.00_1_ensemble4,chemprop,1.00,NA
freesolv,spectra_tanimoto,1.00_2_ensemble4,chemprop,1.00,NA
freesolv,spectra_tanimoto,0.00_0_ensemble5,chemprop,0.00,1.3663649559021
freesolv,spectra_tanimoto,0.00_1_ensemble5,chemprop,0.00,1.20652937889099
freesolv,spectra_tanimoto,0.00_2_ensemble5,chemprop,0.00,1.51854050159454
